Gender,Height (cm),Weight (Kg),Age (Year),"Index : 0 - Extremely Weak, 1 - Weak, 2 - Normal, 3 - Overweight, 4 - Obesity, 5 - Extreme Obesity",Calories Burned (kcal),Carbohydrate (g),Fiber (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (mcg),Calcium (mg),Iron (mg),Magnesium (mg),Phosphorus (mg)
Male,178,85,15,3,2421,130,38,68,3000,75,200,15,75,1300,11,410,1250
Male,178,85,16,3,2413,130,38,68,3000,75,200,15,75,1300,11,410,1250
Male,178,85,17,3,2405,130,38,68,3000,75,200,15,75,1300,11,410,1250
Male,178,85,18,3,2396,130,38,68,3000,75,200,15,75,1300,11,410,1250
Male,178,85,19,3,2388,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,20,3,2380,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,21,3,2372,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,22,3,2364,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,23,3,2356,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,24,3,2348,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,25,3,2340,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,26,3,2332,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,27,3,2323,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,28,3,2315,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,29,3,2307,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,30,3,2299,130,38,68,3000,90,200,15,120,1000,8,400,700
Male,178,85,31,3,2291,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,32,3,2283,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,33,3,2275,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,34,3,2267,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,35,3,2259,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,36,3,2250,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,37,3,2242,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,38,3,2234,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,39,3,2226,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,40,3,2218,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,41,3,2210,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,42,3,2202,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,43,3,2194,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,44,3,2186,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,45,3,2177,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,46,3,2169,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,47,3,2161,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,48,3,2153,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,49,3,2145,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,50,3,2137,130,38,68,3000,90,200,15,120,1000,8,420,700
Male,178,85,51,3,2129,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,52,3,2121,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,53,3,2113,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,54,3,2104,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,55,3,2096,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,56,3,2088,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,57,3,2080,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,58,3,2072,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,59,3,2064,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,60,3,2056,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,61,3,2048,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,62,3,2040,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,63,3,2031,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,64,3,2023,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,65,3,2015,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,66,3,2007,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,67,3,1999,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,68,3,1991,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,69,3,1983,130,30,68,3000,90,400,15,120,1200,8,420,700
Male,178,85,70,3,1975,130,30,68,3000,90,600,15,120,1200,8,420,700
Female,178,85,12,3,2092,130,31,68,2000,45,200,11,60,1300,8,240,1250
Female,178,85,13,3,2087,130,31,68,2000,45,200,11,60,1300,8,240,1250
Female,178,85,14,3,2081,130,26,68,2333,65,200,15,75,1300,15,360,1250
Female,178,85,15,3,2075,130,26,68,2333,65,200,15,75,1300,15,360,1250
Female,178,85,16,3,2070,130,26,68,2333,65,200,15,75,1300,15,360,1250
Female,178,85,17,3,2064,130,26,68,2333,65,200,15,75,1300,15,360,1250
Female,178,85,18,3,2059,130,26,68,2333,65,200,15,75,1300,15,360,1250
Female,178,85,19,3,2053,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,20,3,2047,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,21,3,2042,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,22,3,2036,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,23,3,2030,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,24,3,2025,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,25,3,2019,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,26,3,2013,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,27,3,2008,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,28,3,2002,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,29,3,1996,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,30,3,1991,130,25,68,2333,75,200,15,90,1000,18,310,700
Female,178,85,31,3,1985,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,32,3,1980,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,33,3,1974,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,34,3,1968,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,35,3,1963,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,36,3,1957,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,37,3,1951,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,38,3,1946,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,39,3,1940,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,40,3,1934,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,41,3,1929,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,42,3,1923,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,43,3,1918,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,44,3,1912,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,45,3,1906,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,46,3,1901,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,47,3,1895,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,48,3,1889,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,49,3,1884,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,50,3,1878,130,25,68,2333,75,200,15,90,1000,18,320,700
Female,178,85,51,3,1872,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,52,3,1867,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,53,3,1861,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,54,3,1855,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,55,3,1850,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,56,3,1844,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,57,3,1839,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,58,3,1833,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,59,3,1827,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,60,3,1822,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,61,3,1816,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,62,3,1810,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,63,3,1805,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,64,3,1799,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,65,3,1793,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,66,3,1788,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,67,3,1782,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,68,3,1777,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,69,3,1771,130,21,68,2333,75,400,15,90,1200,8,320,700
Female,178,85,70,3,1765,130,21,68,2333,75,600,15,90,1200,8,320,700
Male,166,61,12,2,1979,130,26,49,2000,45,200,11,60,1300,8,240,1250
Male,166,61,13,2,1971,130,26,49,2000,45,200,11,60,1300,8,240,1250
Male,166,61,14,2,1963,130,38,49,3000,75,200,15,75,1300,11,410,1250
Male,166,61,15,2,1955,130,38,49,3000,75,200,15,75,1300,11,410,1250
Male,166,61,16,2,1947,130,38,49,3000,75,200,15,75,1300,11,410,1250
Male,166,61,17,2,1939,130,38,49,3000,75,200,15,75,1300,11,410,1250
Male,166,61,18,2,1931,130,38,49,3000,75,200,15,75,1300,11,410,1250
Male,166,61,19,2,1923,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,20,2,1914,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,21,2,1906,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,22,2,1898,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,23,2,1890,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,24,2,1882,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,25,2,1874,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,26,2,1866,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,27,2,1858,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,28,2,1850,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,29,2,1841,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,30,2,1833,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,166,61,31,2,1825,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,32,2,1817,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,33,2,1809,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,34,2,1801,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,35,2,1793,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,36,2,1785,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,37,2,1777,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,38,2,1768,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,39,2,1760,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,40,2,1752,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,41,2,1744,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,42,2,1736,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,43,2,1728,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,44,2,1720,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,45,2,1712,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,46,2,1704,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,47,2,1695,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,48,2,1687,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,49,2,1679,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,50,2,1671,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,166,61,51,2,1663,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,52,2,1655,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,53,2,1647,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,54,2,1639,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,55,2,1631,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,56,2,1622,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,57,2,1614,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,58,2,1606,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,59,2,1598,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,60,2,1590,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,61,2,1582,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,62,2,1574,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,63,2,1566,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,64,2,1558,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,65,2,1549,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,66,2,1541,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,67,2,1533,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,68,2,1525,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,69,2,1517,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,166,61,70,2,1509,130,30,49,3000,90,600,15,120,1200,8,420,700
Female,166,61,12,2,1789,130,31,49,2000,45,200,11,60,1300,8,240,1250
Female,166,61,13,2,1784,130,31,49,2000,45,200,11,60,1300,8,240,1250
Female,166,61,14,2,1778,130,26,49,2333,65,200,15,75,1300,15,360,1250
Female,166,61,15,2,1773,130,26,49,2333,65,200,15,75,1300,15,360,1250
Female,166,61,16,2,1767,130,26,49,2333,65,200,15,75,1300,15,360,1250
Female,166,61,17,2,1761,130,26,49,2333,65,200,15,75,1300,15,360,1250
Female,166,61,18,2,1756,130,26,49,2333,65,200,15,75,1300,15,360,1250
Female,166,61,19,2,1750,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,20,2,1744,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,21,2,1739,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,22,2,1733,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,23,2,1727,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,24,2,1722,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,25,2,1716,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,26,2,1710,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,27,2,1705,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,28,2,1699,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,29,2,1694,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,30,2,1688,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,166,61,31,2,1682,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,32,2,1677,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,33,2,1671,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,34,2,1665,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,35,2,1660,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,36,2,1654,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,37,2,1648,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,38,2,1643,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,39,2,1637,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,40,2,1632,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,41,2,1626,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,42,2,1620,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,43,2,1615,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,44,2,1609,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,45,2,1603,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,46,2,1598,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,47,2,1592,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,48,2,1586,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,49,2,1581,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,50,2,1575,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,166,61,51,2,1569,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,52,2,1564,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,53,2,1558,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,54,2,1553,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,55,2,1547,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,56,2,1541,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,57,2,1536,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,58,2,1530,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,59,2,1524,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,60,2,1519,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,61,2,1513,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,62,2,1507,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,63,2,1502,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,64,2,1496,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,65,2,1491,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,66,2,1485,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,67,2,1479,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,68,2,1474,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,69,2,1468,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,166,61,70,2,1462,130,21,49,2333,75,600,15,90,1200,8,320,700
Male,191,62,12,1,2146,130,26,50,2000,45,200,11,60,1300,8,240,1250
Male,191,62,13,1,2138,130,26,50,2000,45,200,11,60,1300,8,240,1250
Male,191,62,14,1,2130,130,38,50,3000,75,200,15,75,1300,11,410,1250
Male,191,62,15,1,2122,130,38,50,3000,75,200,15,75,1300,11,410,1250
Male,191,62,16,1,2113,130,38,50,3000,75,200,15,75,1300,11,410,1250
Male,191,62,17,1,2105,130,38,50,3000,75,200,15,75,1300,11,410,1250
Male,191,62,18,1,2097,130,38,50,3000,75,200,15,75,1300,11,410,1250
Male,191,62,19,1,2089,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,20,1,2081,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,21,1,2073,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,22,1,2065,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,23,1,2057,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,24,1,2049,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,25,1,2040,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,26,1,2032,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,27,1,2024,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,28,1,2016,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,29,1,2008,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,30,1,2000,130,38,50,3000,90,200,15,120,1000,8,400,700
Male,191,62,31,1,1992,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,32,1,1984,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,33,1,1975,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,34,1,1967,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,35,1,1959,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,36,1,1951,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,37,1,1943,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,38,1,1935,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,39,1,1927,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,40,1,1919,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,41,1,1911,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,42,1,1902,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,43,1,1894,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,44,1,1886,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,45,1,1878,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,46,1,1870,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,47,1,1862,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,48,1,1854,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,49,1,1846,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,50,1,1838,130,38,50,3000,90,200,15,120,1000,8,420,700
Male,191,62,51,1,1829,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,52,1,1821,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,53,1,1813,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,54,1,1805,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,55,1,1797,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,56,1,1789,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,57,1,1781,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,58,1,1773,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,59,1,1765,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,60,1,1756,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,61,1,1748,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,62,1,1740,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,63,1,1732,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,64,1,1724,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,65,1,1716,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,66,1,1708,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,67,1,1700,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,68,1,1692,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,69,1,1683,130,30,50,3000,90,400,15,120,1200,8,420,700
Male,191,62,70,1,1675,130,30,50,3000,90,600,15,120,1200,8,420,700
Female,191,62,12,1,1856,130,31,50,2000,45,200,11,60,1300,8,240,1250
Female,191,62,13,1,1851,130,31,50,2000,45,200,11,60,1300,8,240,1250
Female,191,62,14,1,1845,130,26,50,2333,65,200,15,75,1300,15,360,1250
Female,191,62,15,1,1840,130,26,50,2333,65,200,15,75,1300,15,360,1250
Female,191,62,16,1,1834,130,26,50,2333,65,200,15,75,1300,15,360,1250
Female,191,62,17,1,1828,130,26,50,2333,65,200,15,75,1300,15,360,1250
Female,191,62,18,1,1823,130,26,50,2333,65,200,15,75,1300,15,360,1250
Female,191,62,19,1,1817,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,20,1,1811,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,21,1,1806,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,22,1,1800,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,23,1,1794,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,24,1,1789,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,25,1,1783,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,26,1,1778,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,27,1,1772,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,28,1,1766,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,29,1,1761,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,30,1,1755,130,25,50,2333,75,200,15,90,1000,18,310,700
Female,191,62,31,1,1749,130,25,50,2333,75,200,15,90,1000,18,320,700
Female,191,62,32,1,1744,130,25,50,2333,75,200,15,90,1000,18,320,700
Female,191,62,33,1,1738,130,25,50,2333,75,200,15,90,1000,18,320,700
Female,191,62,34,1,1732,130,25,50,2333,75,200,15,90,1000,18,320,700
